id,predict
1832,2.0135937
1833,944.3262
1834,232.21355
1835,8.436996
1836,14.529787
1837,680.5788
1838,-41.224655
1839,127.68183
1840,607.7506
1841,695.5034
1842,203.39781
1843,872.73615
1844,24.170286
1845,251.28217
1846,1524.1483
1847,32.891674
1848,104.99776
1849,886.06195
1850,-11.777313
1851,713.1759
1852,52.629154
1853,350.07162
1854,1204.4034
1855,1839.54
1856,148.30553
1857,105.32914
1858,502.54544
1859,-9.369992
1860,225.78807
1861,1285.7809
1862,53.72408
1863,1956.8207
1864,17.618677
1865,1189.1509
1866,356.0048
1867,47.42063
1868,1.7615889
1869,110.45779
1870,1073.2793
1871,688.89624
1872,314.6557
1873,1029.5591
1874,-3.6379862
1875,1471.7039
1876,100.95456
1877,15.366165
1878,26.253908
1879,4.967493
1880,55.098835
1881,520.59204
1882,109.6795
1883,131.50914
1884,187.04681
1885,1089.5686
1886,726.2798
1887,263.43088
1888,78.648506
1889,11.027771
1890,674.16815
1891,1171.0975
1892,86.72267
1893,956.7942
1894,68.70182
1895,-40.066036
1896,780.71185
1897,24.97771
1898,8.488888
1899,19.979052
1900,45.85178
1901,82.20415
1902,-4.6588497
1903,54.430035
1904,920.00446
1905,1070.448
1906,232.53767
1907,683.12494
1908,31.031885
1909,813.1799
1910,60.02091
1911,14.667774
1912,1925.6295
1913,50.338436
1914,13.672348
1915,41.965176
1916,28.465025
1917,1040.7102
1918,615.59296
1919,581.97595
1920,122.35187
1921,897.86395
1922,17.99206
1923,17.739614
1924,104.235435
1925,80.51459
1926,340.75037
1927,50.28438
1928,20.938103
1929,592.26587
1930,587.679
1931,199.55298
1932,55.472683
1933,24.913992
1934,283.0966
1935,52.096344
1936,816.65826
1937,-41.215218
1938,-2.5653634
1939,266.92267
1940,11.701892
1941,5.4319515
1942,22.997177
1943,31.348217
1944,370.74026
1945,33.098682
1946,1157.1112
1947,1729.2253
1948,359.16028
1949,389.66092
1950,208.18787
1951,34.93845
1952,-10.505018
1953,64.74526
1954,1040.884
1955,1.2600178
1956,2.3130703
1957,18.091858
1958,112.55322
1959,209.92343
1960,735.53107
1961,41.45356
1962,30.238594
1963,43.501163
1964,178.02243
1965,17.109344
1966,1173.4757
1967,9.475693
1968,690.6224
1969,954.0507
1970,366.7924
1971,1463.7441
1972,-11.947763
1973,579.4865
1974,47.81216
1975,16.019285
1976,927.3294
1977,56.98367
1978,9.038925
1979,23.425175
1980,76.126526
1981,1011.42706
1982,17.63149
1983,77.45809
1984,13.327198
1985,3.1717124
1986,1320.6082
1987,50.78817
1988,608.6295
1989,159.78305
1990,1183.6692
1991,56.027985
1992,1852.841
1993,-7.1871643
1994,278.7463
1995,626.8039
1996,64.341125
1997,233.31567
1998,1128.7163
1999,165.72852
2000,304.0119
2001,46.724487
2002,585.5606
2003,612.5154
2004,73.284676
2005,26.400234
2006,159.49106
2007,19.901478
2008,57.00675
2009,187.16656
2010,34.373333
2011,-42.621796
2012,85.65249
2013,1195.1056
2014,227.9909
2015,1103.7344
2016,90.99914
2017,23.053154
2018,818.3807
2019,218.73889
2020,306.21927
2021,21.558647
2022,365.58643
2023,403.87027
2024,80.14873
2025,3.5798712
2026,267.20154
2027,243.17757
2028,3.2774963
2029,25.533237
2030,81.89126
2031,-30.402988
2032,11.005936
2033,319.4259
2034,56.801636
2035,945.81146
2036,63.70821
2037,311.45938
2038,30.078648
2039,14.647728
2040,1476.2684
2041,723.1633
2042,39.41477
2043,41.60468
2044,52.33559
2045,23.568867
2046,22.706718
2047,1875.5929
2048,889.469
2049,1187.0789
2050,85.683266
2051,15.391408
2052,70.54044
2053,41.13405
2054,21.616299
2055,165.93059
2056,61.291737
2057,212.73
2058,1475.1251
2059,182.19066
2060,1143.7461
2061,60.478462
2062,85.539665
2063,1215.9065
2064,162.71921
2065,35.90541
2066,1335.7839
2067,6.124859
2068,941.4593
2069,110.67689
2070,36.511955
2071,933.8627
2072,60.723473
2073,923.5415
2074,35.621952
2075,1265.5259
2076,11.901964
2077,318.94662
2078,-4.592556
2079,621.1949
2080,13.232971
2081,1.6857661
2082,474.08914
2083,54.100636
2084,39.685726
2085,1493.7838
2086,53.82114
2087,14.981449
2088,1430.4581
2089,400.718
2090,728.56946
2091,1488.3433
2092,974.2818
2093,262.41537
2094,1469.1532
2095,1519.1633
2096,678.4196
2097,16.495115
2098,874.2884
2099,578.6325
2100,21.658695
2101,21.268497
2102,19.580137
2103,644.8985
2104,1211.8169
2105,953.438
2106,1304.1929
2107,27.9243
2108,1052.6766
2109,62.918804
2110,53.71381
2111,88.23651
2112,548.93036
2113,1282.9738
2114,736.09454
2115,1046.2979
2116,961.4996
2117,65.3991
2118,302.79132
2119,3.6759567
2120,16.736835
2121,304.83456
2122,42.273746
2123,9.803462
2124,8.127906
2125,291.33334
2126,28.356443
2127,1232.4424
2128,827.3323
2129,17.76999
2130,48.79009
2131,196.13544
2132,2.731247
2133,180.57971
2134,25.871264
2135,1734.0333
2136,713.5887
2137,917.1789
2138,192.94781
2139,729.68243
2140,767.88696
2141,879.68396
2142,-3.121025
2143,21.23746
2144,47.816235
2145,10.3491
2146,72.6526
2147,42.463272
2148,308.80554
2149,530.617
2150,79.241585
2151,535.3787
2152,57.814625
2153,36.93843
2154,312.2691
2155,346.51154
2156,1621.7335
2157,170.15561
2158,1315.0195
2159,681.2063
2160,21.362463
2161,24.612036
2162,22.137108
2163,44.22095
2164,1090.3623
2165,681.27435
2166,225.33124
2167,218.24966
2168,1261.863
2169,1223.2167
2170,259.06256
2171,24.999065
2172,96.53556
2173,50.99262
2174,1027.7025
2175,129.1413
2176,1030.0995
2177,18.010033
2178,15.024624
2179,139.17026
2180,135.46716
2181,48.285404
2182,473.62305
2183,-4.188011
2184,12.972233
2185,631.1309
2186,23.345928
2187,1065.2585
2188,18.422722
2189,680.1746
2190,31.001999
2191,90.43075
2192,1748.5306
2193,6.3397636
2194,197.19641
2195,214.95331
2196,28.558922
2197,1235.685
2198,480.06552
2199,859.82043
2200,388.1514
2201,201.87042
2202,89.779945
2203,167.03273
2204,20.698965
2205,337.52905
2206,57.0107
2207,47.584797
2208,-7.5697384
2209,17.375864
2210,51.227135
2211,118.39311
2212,878.6195
2213,1364.2362
2214,22.221863
2215,624.67584
2216,655.29425
2217,687.08966
2218,28.918615
2219,842.6425
2220,244.08418
2221,243.94264
2222,1742.2872
2223,46.060535
2224,58.93503
2225,1343.1528
2226,-25.64774
2227,502.08783
2228,193.58644
2229,1426.7538
2230,1116.6725
2231,583.69366
2232,63.13642
2233,21.596706
2234,-10.876692
2235,52.910965
2236,49.30611
2237,243.61609
2238,25.803951
2239,252.82504
2240,27.444168
2241,1004.3415
2242,60.53818
2243,71.54864
2244,101.63164
2245,795.0895
2246,42.41683
2247,44.824116
2248,1096.9653
2249,22.400541
2250,1156.438
2251,27.246315
2252,39.070972
2253,18.724485
2254,28.988438
2255,16.580841
2256,52.1845
2257,24.513805
2258,425.59067
2259,68.38968
2260,1509.0947
2261,369.32846
2262,966.7672
2263,7.867544
2264,207.86461
2265,45.190556
2266,49.16841
2267,925.8334
2268,10.227644
2269,386.25824
2270,696.14355
2271,1826.9996
2272,46.00119
2273,66.8769
2274,28.45953
2275,46.478752
2276,115.56183
2277,169.59543
2278,1151.7561
2279,510.36377
2280,587.4154
2281,252.57898
2282,13.671921
2283,315.59756
2284,18.92316
2285,1601.5531
2286,555.8401
2287,900.5055
2288,-10.8001175
2289,595.8605
2290,2.623733
2291,819.5536
2292,19.400162
2293,11.162527
2294,1026.7793
2295,20.645994
2296,2.6161032
2297,581.8032
2298,19.543575
2299,127.37621
2300,1.5300893
2301,13.079567
2302,416.48325
2303,31.279085
2304,73.93938
2305,879.72455
2306,901.7788
2307,982.3546
2308,167.50238
2309,32.968586
2310,118.42899
2311,-2.423233
2312,1303.9287
2313,193.03723
2314,203.31935
2315,525.0266
2316,933.8988
2317,-8.878237
2318,-32.21975
2319,59.019104
2320,63.17581
2321,213.84782
2322,198.70924
2323,15.497544
2324,1183.6451
2325,-6.0033565
2326,21.163824
2327,879.7967
2328,26.87883
2329,1085.6957
2330,228.55153
2331,985.8389
2332,53.244
2333,958.83405
2334,161.60245
2335,19.824572
2336,826.5745
2337,630.38983
2338,1314.3984
2339,579.9435
2340,1916.1213
2341,1057.8336
2342,43.077053
2343,997.01575
2344,130.89177
2345,34.726665
2346,249.23395
2347,226.87497
2348,607.2796
2349,28.941807
2350,209.05937
2351,234.79134
2352,57.08857
2353,361.9932
2354,247.62006
2355,15.128165
2356,25.959026
2357,23.30789
2358,337.88657
2359,316.6526
2360,679.11725
2361,561.5962
2362,1.08053
2363,388.7851
2364,1568.283
2365,344.43304
2366,1926.5205
2367,57.61417
2368,253.73871
2369,74.579765
2370,856.04865
2371,0.8630342
2372,25.944958
2373,131.65276
2374,693.4044
2375,951.5198
2376,53.11678
2377,637.1724
2378,23.08752
2379,5.50939
2380,801.2164
2381,588.96515
2382,35.268726
2383,598.015
2384,11.131788
2385,1256.3763
2386,12.742204
2387,29.213472
2388,413.08682
2389,-1.5148441
2390,32.55257
2391,789.37775
2392,554.37024
2393,211.31036
2394,592.03735
2395,43.082386
2396,712.90955
2397,303.41147
2398,7.059891
2399,1282.1063
2400,336.95947
2401,449.06796
2402,32.725338
2403,-1.1581088
2404,299.8313
2405,852.6357
2406,997.2912
2407,198.58878
2408,805.2674
2409,297.56998
2410,520.7456
2411,63.768677
2412,1420.655
2413,1837.9109
2414,341.53778
2415,824.84674
2416,52.604115
2417,93.99882
2418,960.03357
2419,912.67065
2420,601.31305
2421,638.1965
2422,599.7733
2423,83.153625
2424,1194.5104
2425,8.650133
2426,-56.61436
2427,13.933332
2428,1187.1058
2429,468.32056
2430,2061.48
2431,210.13933
2432,500.21243
2433,13.33053
2434,9.713234
2435,62.32506
2436,0.8526954
2437,42.336308
2438,932.45435
2439,2004.8182
2440,843.5892
2441,821.26215
2442,254.51392
2443,1941.4872
2444,84.754036
2445,1755.269
2446,131.49516
2447,136.04298
2448,727.3578
2449,41.751545
2450,196.74216
2451,1600.4382
2452,7.200144
2453,53.637924
2454,970.17285
2455,203.99112
2456,684.81165
2457,21.745903
2458,40.16179
2459,592.62427
2460,554.1716
2461,16.290047
2462,717.9915
2463,27.627552
2464,589.1238
2465,529.1545
2466,40.20955
2467,24.807304
2468,6.3051777
2469,1011.6425
2470,369.32703
2471,182.39137
2472,545.9538
2473,1518.4727
2474,193.98526
2475,142.35979
2476,-0.20669182
2477,87.644035
2478,399.41183
2479,56.29301
2480,57.248215
2481,1100.6553
2482,129.35905
2483,0.3379783
2484,11.936857
2485,894.1027
2486,340.49954
2487,378.58987
2488,14.041094
2489,205.13719
2490,0.1328334
2491,5.1779423
2492,1.6801747
2493,1110.8845
2494,298.06607
2495,16.5243
2496,463.7824
2497,690.68494
2498,172.3536
2499,14.395718
2500,196.29451
2501,815.785
2502,-14.80488
2503,66.01939
2504,193.02296
2505,108.635475
2506,1094.5065
2507,1236.2026
2508,21.794485
2509,1007.5454
2510,336.7967
2511,17.535099
2512,250.79117
2513,600.83795
2514,79.80095
2515,134.61723
2516,50.25733
2517,435.09183
2518,1192.4281
2519,953.99744
2520,16.866161
2521,20.541454
2522,1999.5056
2523,25.991829
2524,1021.9382
2525,8.137735
2526,833.16235
2527,572.24713
2528,847.1839
2529,66.24903
2530,1146.4344
2531,903.77655
2532,602.3163
2533,131.35785
2534,196.98073
2535,247.14877
2536,153.5404
2537,86.62767
2538,957.44995
2539,1140.6626
2540,844.1319
2541,26.686134
2542,53.593166
2543,51.847725
2544,1245.5518
2545,28.478683
2546,43.502987
2547,1544.58
2548,15.556318
2549,129.01491
2550,687.84656
2551,1214.6078
2552,15.570603
2553,65.39744
2554,13.4368725
2555,23.48592
2556,9.274231
2557,84.10701
2558,1024.2946
2559,16.509586
2560,919.87476
2561,29.169846
2562,181.16685
2563,16.457413
2564,154.08665
2565,1889.6643
2566,657.32135
2567,1156.4724
2568,540.67786
2569,283.3789
2570,1306.655
2571,59.380535
2572,644.9192
2573,1753.0706
2574,14.458878
2575,1.7676123
2576,45.451153
2577,944.89105
2578,179.29544
2579,22.611336
2580,319.25888
2581,354.6719
2582,225.04045
2583,886.72955
2584,119.40711
2585,152.3493
2586,13.392691
2587,200.07951
2588,653.342
2589,1533.5172
2590,243.09146
2591,305.18713
2592,35.50561
2593,275.16443
2594,262.6679
2595,1635.7096
2596,42.710964
2597,32.775562
2598,338.53012
2599,153.82741
2600,726.395
2601,208.49174
2602,209.18692
2603,718.2198
2604,568.41473
2605,83.068
2606,34.166626
2607,482.00613
2608,28.620218
2609,708.3056
2610,296.21503
2611,833.77075
2612,765.7551
2613,602.12823
2614,156.98575
2615,403.82318
2616,6.4625435
2617,52.72385
2618,15.970963
2619,929.5283
2620,3.9543667
2621,609.2512
2622,1150.4728
2623,20.750507
2624,46.78469
2625,25.180511
2626,702.24585
2627,44.54114
2628,23.767765
2629,13.206955
2630,37.370487
2631,691.27515
2632,348.90152
2633,515.4075
2634,1058.5273
2635,862.5695
2636,557.02295
2637,8.677231
2638,10.977599
2639,116.4185
2640,254.55226
2641,227.1324
2642,14.020712
2643,22.667862
2644,789.1956
2645,57.404892
2646,2008.5387
2647,921.5738
2648,26.073853
2649,1.4484404
2650,531.1339
2651,32.224323
2652,155.74834
2653,824.4055
2654,73.85378
2655,19.525051
2656,66.50477
2657,322.82614
2658,230.89183
2659,17.381683
2660,923.5099
2661,546.0597
2662,5.771841
2663,294.6943
2664,244.46341
2665,-3.9827957
2666,114.879944
2667,1708.4105
2668,557.6752
2669,25.222351
2670,54.27142
2671,758.32935
2672,79.28877
2673,23.825243
2674,1080.0132
2675,993.0553
2676,70.96775
2677,987.00586
2678,907.45404
2679,62.552406
2680,829.69714
2681,1081.1589
2682,187.6624
2683,1286.8704
2684,40.0121
2685,546.0969
2686,229.82333
2687,-42.003014
2688,2.8119774
2689,19.951836
2690,553.01935
2691,1083.8419
2692,281.8328
2693,974.43176
2694,5.3297653
2695,1079.4802
2696,840.76984
2697,42.989998
2698,15.094866
2699,583.0573
2700,65.42354
2701,43.54649
2702,345.2222
2703,98.499626
2704,104.254295
2705,-8.272358
2706,32.358948
2707,24.703732
2708,95.76952
2709,1040.5092
2710,512.2238
2711,51.312267
2712,24.098812
2713,4.325165
2714,20.507961
2715,6.83445
2716,1283.0377
2717,739.5155
2718,36.84235
2719,940.54193
2720,896.41254
2721,1041.6906
2722,-3.487484
2723,1321.1626
2724,517.5792
2725,327.26788
2726,249.70203
2727,53.141644
2728,12.421643
2729,237.35802
2730,1080.4183
2731,978.09875
2732,3.0518265
2733,620.48975
2734,22.353458
2735,795.10406
2736,2.7292786
2737,1449.0358
2738,1192.5432
2739,446.5288
2740,897.42224
2741,63.810825
2742,23.265427
2743,17.35781
2744,22.93419
2745,897.1603
2746,7.5590763
2747,57.590965
2748,616.06287
2749,97.02145
2750,56.99996
2751,25.443943
2752,-44.847137
2753,164.51758
2754,76.81878
2755,52.174187
2756,1167.355
2757,37.220066
2758,1306.0585
2759,711.8971
2760,195.46715
2761,27.185118
2762,772.0911
2763,107.94634
2764,-28.30922
2765,633.1663
2766,97.2956
2767,388.59683
2768,231.02646
2769,685.787
2770,1183.6613
2771,58.393993
2772,33.57921
2773,9.972111
2774,157.87816
2775,766.6224
2776,45.334896
2777,22.64663
2778,1788.4132
2779,27.99242
2780,349.53223
2781,450.88528
2782,12.578899
2783,646.9858
2784,22.716637
2785,474.37546
2786,1064.2534
2787,33.372368
2788,10.799826
2789,18.293251
2790,964.11115
2791,49.165707
2792,42.787888
2793,18.253994
2794,431.5326
2795,-0.12769707
2796,-13.15815
2797,42.812473
2798,10.507671
2799,312.99133
2800,12.488007
2801,-36.171165
2802,1845.1633
2803,713.1602
2804,24.328337
2805,19.658516
2806,1429.9115
2807,30.541286
2808,17.033749
2809,564.9232
2810,1787.4305
2811,0.54127115
2812,546.68274
2813,215.03732
2814,14.640343
2815,33.70534
2816,666.26135
2817,20.75747
2818,-36.90224
2819,1090.0654
2820,63.843708
2821,515.55194
2822,1120.2189
2823,511.05453
2824,1005.42456
2825,831.4054
2826,256.76218
2827,1143.0505
2828,873.6846
2829,810.4949
2830,54.40964
2831,118.44396
2832,1988.3793
2833,16.712646
2834,103.49136
2835,809.70557
2836,31.464195
2837,21.79995
2838,31.52481
2839,150.07771
2840,70.63197
2841,12.821439
2842,855.6796
2843,841.66425
2844,574.6424
2845,146.62918
2846,8.783716
2847,961.31586
2848,754.0248
2849,6.2340775
2850,554.44257
2851,396.60352
2852,116.27489
2853,695.0559
2854,237.71042
2855,1088.1185
2856,17.186445
2857,112.46049
2858,31.90154
2859,26.839304
2860,79.06597
2861,-10.454549
2862,40.703053
2863,1.480996
2864,51.36912
2865,736.8218
2866,952.9726
2867,1131.4509
2868,-4.829154
2869,1262.8477
2870,589.98694
2871,665.8618
2872,16.46078
2873,524.9717
2874,48.06783
2875,0.72618335
2876,-33.688705
2877,17.874393
2878,6.697871
2879,319.19965
2880,43.572666
2881,17.70113
2882,128.03346
2883,662.0854
2884,4.853426
2885,93.33503
2886,603.58307
2887,38.70918
2888,94.436
2889,1495.155
2890,87.383224
2891,428.70288
2892,1048.493
2893,651.16
2894,11.379391
2895,20.378681
2896,1576.0906
2897,337.78485
2898,929.9514
2899,519.9113
2900,1328.8463
2901,41.686184
2902,310.25705
2903,807.78174
2904,897.7431
2905,4.6677113
2906,200.52261
2907,904.0328
2908,6.545332
2909,163.25356
2910,260.9377
2911,351.8147
2912,6.3584023
2913,-26.019264
2914,518.2306
2915,1408.22
2916,1859.944
2917,62.30064
2918,408.07047
2919,1099.4012
2920,619.913
2921,1556.4238
2922,47.497482
2923,63.569004
2924,11.896535
2925,1034.6168
2926,989.1535
2927,1007.25977
2928,478.4205
2929,6.439478
2930,57.40734
2931,15.812248
2932,83.4302
2933,120.623375
2934,593.5667
2935,27.04594
2936,172.822
2937,470.31555
2938,1029.6859
2939,1160.2261
2940,-3.3269997
2941,998.02124
2942,1123.031
2943,47.18867
2944,1082.976
2945,704.13306
2946,985.82916
2947,757.2768
2948,572.10175
2949,1574.5098
2950,23.279406
2951,620.921
2952,17.800957
2953,16.876934
2954,1114.8405
2955,1007.67035
2956,21.034222
2957,81.80648
2958,72.237885
2959,1240.6985
2960,24.567646
2961,24.406273
2962,873.87415
2963,34.284565
2964,1562.8939
2965,9.684849
2966,27.457996
2967,12.586729
2968,1345.3
2969,967.2372
2970,513.763
2971,318.85364
2972,28.830307
2973,1180.0963
2974,44.834625
2975,26.75744
2976,41.429283
2977,5.373991
2978,113.0614
2979,13.400015
2980,1949.5339
2981,11.466476
2982,1305.6318
2983,140.52582
2984,200.59674
2985,209.0863
2986,74.70871
2987,269.1284
2988,1865.4429
2989,58.027294
2990,-7.1630287
2991,41.029312
2992,164.60681
2993,109.63173
2994,34.504986
2995,1361.4055
2996,333.91678
2997,10.547727
2998,155.22264
2999,1367.7465
3000,9.69309
3001,11.001957
3002,193.45795
3003,-13.625549
3004,1929.1829
3005,26.573364
3006,900.44995
3007,-11.743856
3008,172.12543
3009,23.814087
3010,29.88976
3011,1081.8744
3012,9.701466
3013,371.5682
3014,1380.9199
3015,1490.4583
3016,21.338396
3017,281.35623
3018,52.61216
3019,275.3193
3020,-24.501938
3021,1295.3926
3022,552.7284
3023,274.02573
3024,134.48134
3025,404.5563
3026,37.43994
3027,61.34281
3028,1125.7292
3029,964.3382
3030,59.120937
3031,53.863422
3032,496.33752
3033,1617.1613
3034,156.28944
3035,844.3708
3036,33.630352
3037,61.665916
3038,184.58649
3039,59.24527
3040,255.51497
3041,511.4401
3042,243.70468
3043,249.50262
3044,479.91916
3045,15.995627
3046,18.77601
3047,16.736454
3048,788.9637
3049,2.1884165
3050,891.2324
3051,16.730484
3052,11.559776
3053,572.39935
3054,1324.5413
3055,296.72757
3056,208.13074
3057,580.3635
3058,1218.3777
3059,489.37158
3060,49.386803
3061,304.95563
3062,26.873161
3063,181.11737
3064,1.7066962
3065,170.44363
3066,-1.8848151
3067,485.70657
3068,152.77487
3069,145.19394
3070,1827.7621
3071,10.213276
3072,1036.8296
3073,220.93294
3074,624.1083
3075,308.23627
3076,662.40125
3077,198.70288
3078,154.61308
3079,19.550795
3080,1358.0924
3081,46.610676
3082,161.32852
3083,32.558083
3084,506.0292
3085,108.24698
3086,1479.57
3087,303.85236
3088,7.3941517
3089,288.54385
3090,-11.607498
3091,1178.2952
3092,62.972645
3093,1597.4331
3094,2.8211288
3095,-0.065678194
3096,2.464694
3097,208.25941
3098,166.45052
3099,324.6685
3100,113.05418
3101,14.794467
3102,5.5773983
3103,1004.57043
3104,322.0297
3105,276.7968
3106,40.51125
3107,730.736
3108,21.736217
3109,66.15877
3110,7.2141304
3111,864.13983
3112,12.265556
3113,8.546525
3114,577.81067
3115,188.6283
3116,-4.513858
3117,151.07907
3118,1148.1061
3119,1129.2117
3120,95.98641
3121,1.6118582
3122,33.005085
3123,-14.549685
3124,898.71484
3125,5.3753605
3126,282.2104
3127,171.57626
3128,32.821926
3129,292.73178
3130,984.2726
3131,98.87633
3132,749.0649
3133,24.069054
3134,667.8184
3135,130.06277
3136,138.81699
3137,346.97296
3138,-6.3534613
3139,652.8719
3140,846.6412
3141,573.5294
3142,15.594271
3143,597.07654
3144,1006.862
3145,43.69333
3146,22.485506
3147,-6.6217976
3148,40.060356
3149,18.468832
3150,688.797
3151,63.938393
3152,26.312143
3153,229.039
3154,17.606316
3155,1534.4272
3156,15.509054
3157,638.1299
3158,17.757025
3159,95.2857
3160,83.41395
3161,64.2659
3162,871.20386
3163,19.872795
3164,36.26337
3165,894.0717
3166,773.9486
3167,-24.071735
3168,17.06584
3169,644.1264
3170,1.815916
3171,454.0828
3172,86.149895
3173,13.290113
3174,1243.3583
3175,108.96374
3176,48.983288
3177,912.6367
3178,475.0295
3179,58.472725
3180,862.1332
3181,58.504707
3182,29.13341
3183,615.51697
3184,629.3651
3185,226.81647
3186,100.81479
3187,453.8201
3188,122.619545
3189,60.386738
3190,624.88
3191,36.34512
3192,140.43385
3193,18.002571
3194,15.863436
3195,11.406179
3196,883.3841
3197,1881.644
3198,1494.4084
3199,21.142382
3200,124.43674
3201,1201.1322
3202,198.05043
3203,1702.4376
3204,684.79175
3205,-47.044575
3206,345.33835
3207,23.172733
3208,1116.5531
3209,905.2073
3210,59.204258
3211,47.497757
3212,178.38104
3213,857.6303
3214,15.748486
3215,1106.6812
3216,131.50795
3217,19.44731
3218,127.44263
3219,137.32404
3220,1931.8387
3221,3.892838
3222,52.12798
3223,64.63816
3224,757.44763
3225,1461.558
3226,426.58292
3227,20.792706
3228,14.121546
3229,791.80133
3230,-34.584003
3231,2.9170666
3232,271.48447
3233,23.60721
3234,17.66346
3235,549.53735
3236,620.1865
3237,10.925994
3238,1410.6448
3239,58.44289
3240,572.66815
3241,23.724186
3242,1703.0046
3243,52.380596
3244,19.340017
3245,14.558609
3246,38.95969
3247,25.36726
3248,22.160946
3249,930.38135
3250,213.50415
3251,6.887602
3252,32.692997
3253,299.00058
3254,56.179264
3255,51.802555
3256,32.034298
3257,105.99212
3258,942.35034
3259,221.96213
3260,5.409091
3261,278.6445
3262,23.524231
3263,133.6976
3264,65.78759
3265,106.48544
3266,335.18903
3267,1121.7136
3268,6.0309067
3269,15.061922
3270,24.315723
3271,289.22156
3272,564.5489
3273,20.395943
3274,1101.1575
3275,223.98334
3276,199.26775
3277,203.48546
3278,423.46106
3279,1077.1393
3280,873.2524
3281,145.65161
3282,62.86579
3283,71.032524
3284,294.36383
3285,873.6779
3286,555.84344
3287,33.962475
3288,250.99597
3289,504.03412
3290,42.461605
3291,447.43057
3292,47.087196
3293,1419.419
3294,186.92532
3295,720.3019
3296,-5.5888577
3297,-25.281021
3298,25.650711
3299,1088.6257
3300,1411.9604
3301,50.6066
3302,93.145
3303,208.39653
3304,438.85107
3305,952.6082
3306,368.46228
3307,894.2012
3308,740.10254
3309,207.55704
3310,-49.13926
3311,27.129158
3312,31.817049
3313,218.79424
3314,1095.1943
3315,611.44745
3316,28.320421
3317,662.63635
3318,187.87257
3319,33.25795
3320,51.86171
3321,436.647
3322,140.02393
3323,24.792149
3324,642.9613
3325,208.48286
3326,472.66608
3327,30.791222
3328,212.53145
3329,189.9867
3330,409.3772
3331,1406.7386
3332,-11.228056
3333,1122.581
3334,-17.152061
3335,500.35834
3336,36.05056
3337,1201.7336
3338,38.704784
3339,611.84076
3340,904.8431
3341,17.629824
3342,-10.548288
3343,17.216269
3344,215.20386
3345,404.42282
3346,23.82494
3347,47.717327
3348,3.0495567
3349,22.173931
3350,298.65268
3351,281.6285
3352,1035.8539
3353,101.02767
3354,550.80853
3355,97.82863
3356,1048.591
3357,19.810295
3358,967.4212
3359,-14.402452
3360,118.709915
3361,643.96326
3362,808.9322
3363,256.11203
3364,219.54393
3365,324.9081
3366,39.994415
3367,13.31995
3368,59.530113
3369,12.462819
3370,23.242828
3371,1504.553
3372,106.06633
3373,76.22226
3374,1119.5596
3375,341.24905
3376,404.73618
3377,559.51886
3378,1453.4459
3379,135.9487
3380,412.1359
3381,29.907862
3382,57.95639
3383,1362.1229
3384,80.10527
3385,718.48285
3386,716.42426
3387,19.775612
3388,1052.1812
3389,177.14354
3390,20.774754
3391,159.61798
3392,519.7656
3393,-17.043968
3394,640.6418
3395,176.82936
3396,1313.3992
3397,247.71365
3398,72.452385
3399,12.027801
3400,76.54047
3401,588.0785
3402,437.7111
3403,1391.1294
3404,63.080463
3405,986.1913
3406,13.843069
3407,530.62555
3408,998.956
3409,330.64557
3410,1.599387
3411,266.44226
3412,23.916468
3413,161.42245
3414,21.945904
3415,1488.9232
3416,5.3234673
3417,545.24274
3418,22.550674
3419,5.323557
3420,22.167274
3421,9.374474
3422,212.21025
3423,5.057543
3424,1087.2734
3425,9.862051
3426,6.498184
3427,340.35623
3428,524.1773
3429,34.026806
3430,26.36619
3431,841.6599
3432,67.00004
3433,305.66452
3434,-17.534212
3435,857.5179
3436,5.6682434
3437,501.34647
3438,-54.82443
3439,216.87683
3440,4.3202515
3441,1265.9271
3442,9.054573
3443,835.2051
3444,577.1538
3445,298.78665
3446,846.0165
3447,57.55147
3448,14.458593
3449,578.9901
3450,928.9043
3451,70.177536
3452,2.463498
3453,637.21643
3454,1289.4829
3455,151.6494
3456,1112.59
3457,124.19188
3458,1731.9254
3459,517.22864
3460,1196.1235
3461,11.970411
3462,103.574554
3463,55.9109
3464,614.73926
3465,982.5016
3466,650.03674
3467,154.41022
3468,12.028301
3469,37.144203
3470,211.31616
3471,377.88687
3472,216.93108
3473,692.5028
3474,81.13745
3475,190.40561
3476,3.4185257
3477,351.18835
3478,15.703562
3479,979.51373
3480,13.939087
3481,27.467028
3482,656.6259
3483,593.41626
3484,11.825003
3485,942.0149
3486,875.86035
3487,461.69376
3488,668.981
3489,639.1615
3490,665.90753
3491,785.31934
3492,1658.382
3493,205.40097
3494,-1.3456162
3495,37.443916
3496,48.26338
3497,70.26078
3498,-1.7835838
3499,67.31257
3500,42.12768
3501,1200.6885
3502,1774.1655
3503,1829.1552
3504,99.20121
3505,16.90633
3506,-15.173538
3507,25.66674
3508,425.49484
3509,8.195192
3510,691.8205
3511,311.0027
3512,20.62519
3513,13.068748
3514,274.53442
3515,14.367184
3516,195.51794
3517,1476.6372
3518,965.43896
3519,1.4010562
3520,1349.5836
3521,677.3265
3522,-34.175762
3523,184.4874
3524,200.85217
3525,14.323353
3526,367.25308
3527,1009.3166
3528,3.6664314
3529,906.7117
3530,13.797347
3531,8.584073
3532,38.770702
3533,1041.3358
3534,207.12286
3535,395.01038
3536,34.477757
3537,959.3826
3538,293.09708
3539,1574.5222
3540,683.1542
