Unnamed: 0,배출량(kg)
1834,579.21405
1835,85880.73
1836,1849.0619
1837,6333.684
1838,7619.8394
1839,26690.654
1840,13905.202
1841,6436.3936
1842,25230.992
1843,107625.84
1844,24953.457
1845,4143.0635
1846,17824.396
1847,5051.6777
1848,8538.111
1849,11101.177
1850,24309.848
1851,41813.95
1852,35140.81
1853,380.04678
1854,331.48633
1855,17144.277
1856,6582.343
1857,16666.838
1858,6887.855
1859,28135.783
1860,215.45766
1861,553.74915
1862,84207.92
1863,3056.3586
1864,6143.2944
1865,7441.679
1866,23824.438
1867,13316.29
1868,6366.989
1869,27908.707
1870,103142.87
1871,25063.81
1872,4361.481
1873,17135.775
1874,6130.1187
1875,8961.33
1876,11271.754
1877,48302.105
1878,34059.445
1879,24150.066
1880,348.37082
1881,294.6327
1882,16629.97
1883,6478.5747
1884,17568.672
1885,7071.5063
1886,29317.277
1887,228.6976
1888,506.98322
1889,85326.26
1890,2813.4265
1891,6205.658
1892,6998.8433
1893,24140.5
1894,13346.275
1895,5992.462
1896,21741.926
1897,101985.17
1898,23046.234
1899,4110.1675
1900,17097.94
1901,5126.262
1902,8209.843
1903,9993.182
1904,25315.531
1905,31744.336
1906,39347.01
1907,334.46796
1908,347.38437
1909,15900.992
1910,6213.266
1911,17667.355
1912,6527.086
1913,21293.396
1914,200.37851
1915,515.14856
1916,78446.9
1917,2262.5217
1918,6160.5444
1919,6908.817
1920,23611.818
1921,12928.796
1922,5952.2837
1923,28537.402
1924,94030.25
1925,22817.893
1926,4059.5
1927,16140.623
1928,5132.501
1929,7656.7236
1930,31109.012
1931,37252.21
1932,22171.543
1933,9926.749
1934,361.45877
1935,327.06415
1936,15657.26
1937,6149.6514
1938,15446.511
1939,6377.1426
1940,28279.863
1941,278.53912
1942,518.30084
1943,86474.68
1944,2863.628
1945,6927.2363
1946,7532.1313
1947,25050.457
1948,14287.286
1949,6136.6807
1950,23327.729
1951,104502.16
1952,24687.4
1953,4368.821
1954,18070.81
1955,5933.4155
1956,8616.23
1957,11227.384
1958,42004.242
1959,23622.0
1960,35141.0
1961,344.3271
1962,370.5343
1963,17271.594
1964,6730.7075
1965,16688.193
1966,6838.0454
1967,11709.78
1968,173.11665
1969,557.8606
1970,101255.46
1971,4094.5457
1972,7292.7617
1973,7410.524
1974,30472.012
1975,17038.652
1976,7648.668
1977,12376.667
1978,126690.54
1979,23215.045
1980,4938.9204
1981,18416.496
1982,12353.698
1983,12708.153
1984,46237.81
1985,30786.863
1986,39046.156
1987,13632.359
1988,346.57153
1989,253.11537
1990,19859.88
1991,7294.7534
1992,22290.055
1993,5853.673
1994,11125.358
1995,162.96242
1996,576.67725
1997,95267.52
1998,2964.862
1999,7064.471
2000,8358.687
2001,27481.553
2002,15470.85
2003,6234.984
2004,44005.516
2005,115916.51
2006,26360.498
2007,4357.7686
2008,18759.41
2009,4881.763
2010,8858.339
2011,12590.281
2012,49166.5
2013,36961.152
2014,25718.182
2015,344.95157
2016,351.98596
2017,17740.523
2018,6925.982
2019,16712.549
2020,8132.1606
2021,12901.649
2022,196.35262
2023,553.8886
2024,82010.89
2025,1444.8774
2026,6195.975
2027,6721.56
2028,25881.543
2029,12974.949
2030,5859.3813
2031,29375.209
2032,101298.08
2033,23743.906
2034,3961.0925
2035,16768.215
2036,4944.191
2037,7633.1187
2038,22780.691
2039,45158.97
2040,31551.055
2041,11014.033
2042,364.05515
2043,317.67395
2044,15609.229
2045,6525.8394
2046,15460.185
2047,6594.4897
2048,27647.777
2049,301.14075
2050,517.4025
2051,96655.96
2052,2118.2354
2053,6459.983
2054,8020.788
2055,25544.674
2056,15915.95
2057,6890.3555
2058,11253.711
2059,112482.414
2060,27441.988
2061,4612.0835
2062,18185.826
2063,6597.9
2064,10019.247
2065,37930.44
2066,12415.926
2067,46776.69
2068,26502.648
2069,365.8454
2070,352.1927
2071,19136.42
2072,6820.3184
2073,18943.025
2074,7889.9126
2075,12976.944
2076,234.49393
2077,526.5127
2078,91547.63
2079,2796.505
2080,6866.064
2081,7596.7437
2082,26372.328
2083,14486.881
2084,6279.8774
2085,36599.496
2086,107531.27
2087,24823.996
2088,4230.338
2089,17904.414
2090,5596.123
2091,8816.057
2092,26535.354
2093,34848.22
2094,10954.787
2095,47553.457
2096,336.26614
2097,374.30576
2098,17135.62
2099,6683.007
2100,18883.172
2101,6928.083
2102,29996.58
2103,371.74225
2104,528.3606
2105,76153.83
2106,2521.4692
2107,5238.571
2108,6328.666
2109,20865.766
2110,11544.289
2111,5630.3135
2112,26748.828
2113,88680.664
2114,21979.773
2115,4065.3372
2116,15124.881
2117,4921.003
2118,6780.741
2119,21203.316
2120,30355.53
2121,35373.188
2122,9624.255
2123,345.21158
2124,370.9933
2125,14579.326
2126,5267.642
2127,13796.2
2128,6027.262
2129,36496.332
2130,326.9176
2131,540.7188
2132,93749.1
2133,2244.5923
2134,7749.0396
2135,7986.9873
2136,27543.104
2137,15674.394
2138,6988.0176
2139,24012.486
2140,114252.57
2141,26986.668
2142,4796.585
2143,19795.31
2144,7210.3247
2145,9157.027
2146,25061.855
2147,36458.777
2148,11576.89
2149,45151.15
2150,342.59982
2151,366.54468
2152,19353.016
2153,7503.914
2154,18234.36
2155,7458.4927
2156,20636.82
2157,178.46634
2158,502.9755
2159,111030.195
2160,4594.118
2161,6752.239
2162,7889.6147
2163,26445.262
2164,15329.795
2165,7145.474
2166,12839.912
2167,117200.73
2168,30541.305
2169,4573.5645
2170,19480.994
2171,10137.425
2172,10721.064
2173,27784.156
2174,42136.715
2175,46958.184
2176,12091.316
2177,355.5567
2178,399.61365
2179,19908.54
2180,6976.845
2181,21461.684
2182,7525.3394
2183,13401.508
2184,136.23862
2185,541.8482
2186,103967.28
2187,2953.5261
2188,7062.683
2189,9425.435
2190,29099.57
2191,15885.91
2192,7521.246
2193,44196.973
2194,122959.35
2195,27405.277
2196,4605.748
2197,19449.63
2198,5858.259
2199,9222.603
2200,50993.504
2201,12849.8
2202,38872.008
2203,26453.857
2204,402.57086
2205,416.1618
2206,20671.945
2207,7294.7754
2208,19610.408
2209,8494.253
2210,39140.75
2211,96.32566
2212,579.5019
2213,83681.625
2214,4132.495
2215,5909.4834
2216,6773.0654
2217,25403.477
2218,13313.717
2219,6017.078
2220,25041.502
2221,104675.766
2222,23530.344
2223,4180.0933
2224,16709.193
2225,5015.825
2226,7861.762
2227,10882.587
2228,32296.426
2229,39918.547
2230,22695.0
2231,377.70758
2232,287.60013
2233,15756.035
2234,6440.155
2235,15570.849
2236,6762.7173
2237,27062.408
2238,190.20407
2239,554.70996
2240,81675.72
2241,2515.2546
2242,6384.494
2243,6943.7056
2244,24513.588
2245,13525.045
2246,6199.172
2247,27355.98
2248,98776.34
2249,23525.26
2250,3831.0396
2251,16218.514
2252,5413.832
2253,8545.545
2254,32171.188
2255,44850.94
2256,10826.339
2257,22996.49
2258,349.504
2259,354.02283
2260,15342.936
2261,6363.299
2262,17148.818
2263,7043.3823
2264,30276.975
2265,214.14236
2266,603.4202
2267,89636.27
2268,2497.0823
2269,6104.886
2270,6951.284
2271,24925.75
2272,13423.766
2273,6328.0117
2274,22420.393
2275,103508.055
2276,23003.691
2277,4207.435
2278,17114.93
2279,5090.7856
2280,8247.022
2281,40452.97
2282,10333.526
2283,33175.12
2284,25372.436
2285,361.34885
2286,340.5766
2287,15881.931
2288,6251.952
2289,17738.922
2290,6654.696
2291,20963.932
2292,221.87297
2293,530.0131
2294,81001.01
2295,2509.6777
2296,6015.761
2297,6840.902
2298,23393.623
2299,13355.689
2300,6148.2017
2301,28749.633
2302,94838.49
2303,22905.543
2304,4358.0684
2305,16238.516
2306,5216.145
2307,7333.7114
2308,31413.662
2309,41379.367
2310,9676.084
2311,22022.777
2312,346.30453
2313,341.52505
2314,15316.029
2315,6326.991
2316,15787.231
2317,6459.6187
2318,28368.994
2319,174.3025
2320,505.39438
2321,90843.91
2322,2473.9087
2323,6905.0923
2324,7826.451
2325,24477.59
2326,14789.225
2327,6204.3545
2328,23163.918
2329,106313.984
2330,24928.674
2331,4786.9067
2332,17943.197
2333,6848.041
2334,8743.798
2335,23551.785
2336,11768.01
2337,34688.883
2338,43247.844
2339,345.6998
2340,361.18896
2341,17577.035
2342,6590.2354
2343,16401.908
2344,7146.862
2345,20892.432
2346,214.73955
2347,532.9934
2348,128247.39
2349,4476.409
2350,8247.348
2351,9859.874
2352,30247.715
2353,18527.113
2354,8703.952
2355,13560.837
2356,136930.48
2357,34357.46
2358,5725.497
2359,22385.355
2360,11607.619
2361,13214.986
2362,47775.105
2363,13768.495
2364,31685.64
2365,54062.65
2366,370.787
2367,394.7194
2368,23178.473
2369,7591.981
2370,25633.266
2371,8765.046
2372,15282.987
2373,152.28955
2374,564.2295
2375,98301.195
2376,3860.6729
2377,6995.4507
2378,8166.6387
2379,26994.947
2380,14520.143
2381,7036.291
2382,43679.992
2383,113295.71
2384,26477.17
2385,4556.755
2386,18312.84
2387,5281.801
2388,8362.88
2389,36939.848
2390,25517.066
2391,12307.607
2392,47719.56
2393,381.62122
2394,352.51465
2395,18632.82
2396,7145.5117
2397,17894.252
2398,8090.189
2399,40212.656
2400,270.11462
2401,583.6172
2402,88274.1
2403,4187.1177
2404,6145.2983
2405,7379.953
2406,25475.195
2407,14126.752
2408,6222.0947
2409,25827.297
2410,107324.484
2411,25285.76
2412,4121.3574
2413,17247.44
2414,5293.239
2415,8194.51
2416,34931.04
2417,23542.717
2418,11047.322
2419,41885.668
2420,379.6297
2421,345.79608
2422,16287.59
2423,6717.9224
2424,16364.4
2425,7138.404
2426,28475.826
2427,218.01573
2428,535.5088
2429,87993.5
2430,2527.4775
2431,6338.1675
2432,7465.4785
2433,24168.965
2434,13659.39
2435,6017.9165
2436,28781.635
2437,104424.23
2438,25840.678
2439,4194.3257
2440,16963.215
2441,5587.468
2442,8803.207
2443,34619.953
2444,49340.656
2445,11130.418
2446,24509.95
2447,348.28174
2448,367.0026
2449,16253.814
2450,6664.3457
2451,17296.07
2452,7561.355
2453,28244.889
2454,263.5728
2455,532.2584
2456,99608.96
2457,2820.6357
2458,7293.413
2459,7889.547
2460,25897.52
2461,15157.246
2462,7011.2827
2463,27248.498
2464,112730.55
2465,26306.215
2466,4463.8174
2467,17738.654
2468,5908.61
2469,9765.143
2470,44909.938
2471,11442.243
2472,26983.89
2473,36454.375
2474,336.03934
2475,354.9567
2476,18325.0
2477,6823.2607
2478,18852.232
2479,7351.457
2480,27621.236
2481,240.08199
2482,530.4499
2483,91422.78
2484,2549.1226
2485,7310.7046
2486,7756.836
2487,24976.82
2488,15391.659
2489,7070.534
2490,11577.566
2491,106017.24
2492,24834.984
2493,4598.189
2494,19173.945
2495,7731.744
2496,8688.359
2497,11580.941
2498,23654.312
2499,36350.688
2500,43244.32
2501,355.46158
2502,356.96976
2503,18029.037
2504,6759.9644
2505,17487.242
2506,6762.066
2507,13630.902
2508,150.00568
2509,520.69257
2510,89834.18
2511,2769.3293
2512,7116.519
2513,8298.57
2514,25722.928
2515,14808.756
2516,6665.083
2517,37813.984
2518,108901.1
2519,24959.637
2520,4467.906
2521,18864.8
2522,7578.9614
2523,9111.732
2524,36146.754
2525,43760.746
2526,23479.121
2527,11733.912
2528,327.8608
2529,372.3574
2530,17883.096
2531,6856.571
2532,17937.582
2533,6905.4062
2534,38415.816
2535,211.98097
2536,503.53766
2537,115420.75
2538,4286.571
2539,8101.6562
2540,9355.658
2541,30223.959
2542,18246.688
2543,8864.488
2544,14444.592
2545,132835.11
2546,32376.607
2547,5682.8384
2548,23129.445
2549,11274.86
2550,11994.365
2551,46032.01
2552,30294.314
2553,13558.045
2554,51959.71
2555,434.52017
2556,379.40314
2557,21465.41
2558,7978.627
2559,24321.098
2560,8064.9263
2561,15773.803
2562,239.72758
2563,536.64087
2564,95084.11
2565,2798.1047
2566,7153.7876
2567,8282.485
2568,28000.115
2569,15288.5
2570,6840.3174
2571,44816.77
2572,117393.305
2573,26965.508
2574,4520.915
2575,19076.957
2576,6630.5815
2577,8901.59
2578,53681.277
2579,24830.873
2580,37092.777
2581,12650.07
2582,359.75473
2583,383.50922
2584,18642.295
2585,7249.283
2586,18220.098
2587,7673.162
2588,37679.535
2589,221.31715
2590,520.474
2591,100536.445
2592,3758.9802
2593,7214.105
2594,7925.2095
2595,28497.723
2596,15774.49
2597,7673.358
2598,28103.488
2599,119359.75
2600,27384.094
2601,4688.4688
2602,19810.553
2603,8223.938
2604,10446.693
2605,13745.635
2606,26158.105
2607,48938.97
2608,40425.633
2609,392.06342
2610,376.53122
2611,20616.791
2612,7207.771
2613,19979.998
2614,7863.7695
2615,14662.408
2616,290.04492
2617,533.18384
2618,98030.12
2619,2714.1711
2620,6878.377
2621,8746.482
2622,27755.492
2623,15830.622
2624,7316.215
2625,31465.61
2626,116780.49
2627,29821.098
2628,4573.782
2629,19276.691
2630,7907.453
2631,10470.218
2632,51176.375
2633,39245.523
2634,27757.34
2635,13166.275
2636,310.00232
2637,398.60333
2638,19243.08
2639,6992.6616
2640,19763.871
2641,7834.078
2642,31922.105
2643,166.73442
2644,490.78564
2645,93594.55
2646,3086.456
2647,6594.5864
2648,7846.9272
2649,26494.307
2650,14182.946
2651,6545.531
2652,24029.953
2653,109890.26
2654,25112.828
2655,4432.212
2656,17807.7
2657,6230.5435
2658,8821.709
2659,11150.316
2660,26101.623
2661,36043.375
2662,44150.26
2663,380.76895
2664,360.87247
2665,17251.17
2666,6330.1772
2667,18456.555
2668,6801.223
2669,37191.867
2670,204.75584
2671,501.07153
2672,80749.28
2673,2373.4155
2674,6221.5645
2675,6867.917
2676,24118.496
2677,13320.997
2678,5991.2065
2679,30307.164
2680,97755.836
2681,23018.178
2682,4274.322
2683,16719.928
2684,5738.1313
2685,6808.5557
2686,32390.166
2687,10106.678
2688,42807.566
2689,21908.514
2690,362.8103
2691,346.2861
2692,15918.595
2693,6126.4575
2694,15547.395
2695,5982.612
2696,27447.982
2697,214.81967
2698,486.2783
2699,81986.24
2700,2469.2773
2701,5206.0845
2702,6606.771
2703,21802.395
2704,11063.683
2705,5851.8
2706,22529.75
2707,94474.875
2708,22344.836
2709,4305.2676
2710,16103.205
2711,6842.776
2712,7857.4473
2713,11310.889
2714,38446.66
2715,31151.914
2716,21221.855
2717,241.783
2718,354.41257
2719,16245.975
2720,5108.989
2721,14176.473
2722,6231.7085
2723,19727.594
2724,179.8047
2725,538.99866
2726,140367.97
2727,4252.125
2728,9014.505
2729,11018.772
2730,34655.895
2731,20809.781
2732,10085.967
2733,14543.451
2734,154279.48
2735,39218.37
2736,6313.6094
2737,26126.66
2738,13195.054
2739,14792.59
2740,59815.28
2741,15297.646
2742,34536.746
2743,53628.586
2744,459.19128
2745,389.1093
2746,25575.924
2747,8866.076
2748,27843.61
2749,9378.69
2750,17964.94
2751,152.37248
2752,523.6153
2753,103464.38
2754,3272.5703
2755,7426.0576
2756,8828.659
2757,28638.58
2758,16217.1875
2759,7405.013
2760,46855.14
2761,126323.195
2762,28115.617
2763,4791.683
2764,20513.277
2765,6329.404
2766,9804.922
2767,40202.37
2768,26612.566
2769,52067.35
2770,13748.675
2771,289.4167
2772,461.7475
2773,20539.049
2774,7325.2974
2775,19860.383
2776,8164.0815
2777,39286.113
2778,182.09143
2779,532.879
2780,92085.22
2781,3690.8562
2782,6487.524
2783,8090.8286
2784,27777.027
2785,14363.151
2786,6751.888
2787,27912.373
2788,113651.54
2789,25387.24
2790,4394.655
2791,18035.816
2792,5784.809
2793,8783.975
2794,24578.865
2795,36706.39
2796,12035.158
2797,44311.934
2798,383.49005
2799,292.442
2800,18631.68
2801,6681.6123
2802,16876.32
2803,6871.676
2804,27305.678
2805,213.74895
2806,538.41833
2807,91667.35
2808,2524.8684
2809,6733.885
2810,7854.917
2811,26086.803
2812,14769.532
2813,6623.293
2814,30498.826
2815,112090.7
2816,27413.715
2817,4461.085
2818,18646.514
2819,6681.4746
2820,9271.368
2821,51504.992
2822,11889.973
2823,24741.443
2824,36643.85
2825,320.15546
2826,298.31378
2827,18833.21
2828,6780.075
2829,19182.787
2830,7441.782
2831,32896.54
2832,274.34955
2833,478.8837
2834,95024.42
2835,2854.7388
2836,6646.82
2837,7852.311
2838,27617.861
2839,14530.68
2840,6724.6777
2841,23981.459
2842,112606.914
2843,25122.963
2844,4406.2515
2845,17987.994
2846,6198.056
2847,8801.954
2848,26447.96
2849,36137.414
2850,44450.34
2851,10725.63
2852,345.40094
2853,244.82477
2854,18668.031
2855,6719.4136
2856,18419.754
2857,6306.233
2858,20335.998
2859,254.52507
2860,492.09253
2861,73379.26
2862,2546.7783
2863,5391.5713
2864,6195.942
2865,21178.734
2866,9822.951
2867,5627.345
2868,29038.855
2869,85776.01
2870,20615.242
2871,3669.0076
2872,14913.148
2873,5203.0454
2874,6976.263
2875,10082.272
2876,37177.633
2877,29405.293
2878,20237.21
2879,300.3008
2880,294.7271
2881,14863.124
2882,5377.175
2883,13263.94
2884,4938.557
2885,26818.668
2886,201.11163
2887,497.51575
2888,101335.84
2889,2483.3708
2890,7667.153
2891,8869.951
2892,28388.902
2893,17536.55
2894,7752.8315
2895,25637.973
2896,120594.86
2897,28542.156
2898,5034.1333
2899,21045.578
2900,8147.7505
2901,9709.267
2902,13025.158
2903,48992.277
2904,39956.766
2905,26409.105
2906,443.2704
2907,404.32663
2908,21412.746
2909,7031.989
2910,19886.664
2911,7433.104
2912,21477.207
2913,197.82959
2914,522.17456
2915,144488.6
2916,4296.468
2917,8717.477
2918,11290.928
2919,34764.688
2920,21540.734
2921,10042.338
2922,14216.135
2923,157058.08
2924,40075.562
2925,6325.477
2926,25377.172
2927,13051.129
2928,14458.858
2929,16158.854
2930,61657.684
2931,54194.547
2932,36161.42
2933,478.08713
2934,464.18652
2935,26376.926
2936,8438.605
2937,28465.62
2938,9892.766
2939,18263.734
2940,132.96982
2941,569.98474
2942,90783.42
2943,3546.4668
2944,5903.982
2945,7118.9844
2946,24778.865
2947,13672.106
2948,6312.9478
2949,46516.684
2950,108142.46
2951,23997.988
2952,4463.009
2953,16465.88
2954,6038.6016
2955,8281.046
2956,46315.945
2957,34116.957
2958,11986.959
2959,23859.34
2960,425.25262
2961,380.4261
2962,18171.31
2963,5702.9067
2964,16054.195
2965,7634.1255
2966,38732.406
2967,228.80728
2968,545.9219
2969,100269.414
2970,3566.6516
2971,7645.5015
2972,8417.296
2973,31506.082
2974,15582.542
2975,7425.8477
2976,25847.324
2977,122859.234
2978,29022.078
2979,4704.8667
2980,20919.414
2981,6515.3003
2982,9665.765
2983,26296.314
2984,40501.34
2985,12648.637
2986,47835.527
2987,380.96088
2988,393.88977
2989,19778.72
2990,7510.6055
2991,19673.633
2992,7384.7827
2993,29817.156
2994,221.69185
2995,522.8907
2996,94624.305
2997,2808.6758
2998,7146.6733
2999,8148.348
3000,28217.262
3001,15584.358
3002,7353.616
3003,30641.936
3004,114540.305
3005,28390.822
3006,4488.6904
3007,19084.277
3008,6599.3765
3009,9739.064
3010,26261.066
3011,52314.312
3012,12509.378
3013,37651.48
3014,320.64685
3015,344.7024
3016,19624.504
3017,7207.677
3018,20241.832
3019,7723.837
3020,30318.4
3021,266.54712
3022,496.67462
3023,92522.31
3024,2789.437
3025,6768.31
3026,7190.7964
3027,27718.992
3028,14613.274
3029,6790.777
3030,21805.227
3031,111072.914
3032,24306.766
3033,4447.2744
3034,18823.953
3035,6109.662
3036,8732.402
3037,44186.395
3038,35782.516
3039,11168.357
3040,26364.78
3041,327.71185
3042,355.62656
3043,18088.072
3044,6861.148
3045,18864.793
3046,6734.5947
3047,22304.629
3048,327.7307
3049,483.78064
3050,87738.234
3051,2728.0688
3052,6949.2324
3053,7581.625
3054,25727.02
3055,14133.493
3056,6528.537
3057,33304.74
3058,103766.38
3059,24786.645
3060,4468.36
3061,17788.84
3062,6306.3667
3063,8008.7324
3064,23550.578
3065,34256.59
3066,10787.759
3067,45692.746
3068,409.29474
3069,350.59573
3070,17937.967
3071,6825.1367
3072,17109.754
3073,6549.3877
3074,30033.117
3075,264.48877
3076,521.57166
3077,99185.1
3078,2529.9258
3079,7452.9453
3080,8286.108
3081,28252.727
3082,15706.527
3083,7217.0425
3084,26811.344
3085,118960.71
3086,28489.445
3087,4776.8237
3088,20421.309
3089,8550.904
3090,9709.291
3091,48264.668
3092,26326.953
3093,39168.027
3094,12989.399
3095,367.31393
3096,364.63907
3097,20845.457
3098,6881.7705
3099,19385.104
3100,7879.713
3101,14173.65
3102,202.34132
3103,532.90826
3104,135549.38
3105,4608.188
3106,8313.836
3107,10410.178
3108,33297.77
3109,19384.73
3110,9621.915
3111,15180.101
3112,146676.25
3113,36623.562
3114,5970.186
3115,23781.582
3116,12518.088
3117,13434.214
3118,33412.887
3119,14868.628
3120,59509.492
3121,51710.887
3122,411.2439
3123,402.38763
3124,25509.014
3125,8009.224
3126,26673.371
3127,9420.09
3128,17410.234
3129,121.21557
3130,560.35376
3131,103855.82
3132,3862.3606
3133,8060.538
3134,8817.828
3135,30437.115
3136,16587.797
3137,7668.24
3138,48430.242
3139,126249.4
3140,28875.457
3141,4751.937
3142,20705.836
3143,6772.9233
3144,9644.38
3145,27219.922
3146,40378.33
3147,13811.979
3148,52435.93
3149,404.90497
3150,436.2851
3151,21573.426
3152,7805.1997
3153,20830.797
3154,8503.305
3155,40195.26
3156,148.5077
3157,550.9825
3158,91202.55
3159,4064.2004
3160,6106.435
3161,7576.1475
3162,25836.553
3163,14429.281
3164,6653.0996
3165,27936.8
3166,111434.49
3167,26164.992
3168,4309.418
3169,16671.482
3170,6338.5005
3171,8381.152
3172,44183.465
3173,11472.365
3174,36728.293
3175,24839.229
3176,314.6665
3177,332.80585
3178,17244.77
3179,6268.808
3180,16926.18
3181,6884.8477
3182,29298.54
3183,185.13495
3184,528.7804
3185,94907.14
3186,2742.101
3187,7763.8296
3188,8014.3057
3189,28722.322
3190,14837.788
3191,7408.891
3192,32156.08
3193,113933.47
3194,28284.648
3195,4565.433
3196,20166.783
3197,8632.434
3198,10263.758
3199,12433.972
3200,37662.332
3201,26425.445
3202,50595.195
3203,296.30948
3204,371.94235
3205,19816.324
3206,7608.9023
3207,20346.564
3208,7484.4985
3209,32196.494
3210,301.4221
3211,518.25885
3212,95658.42
3213,2534.9639
3214,7179.42
3215,7817.7095
3216,26525.553
3217,14480.727
3218,6829.7437
3219,23952.934
3220,111906.89
3221,26329.68
3222,4218.0654
3223,18731.586
3224,5896.5806
3225,8729.182
3226,48289.527
3227,10970.639
3228,37280.266
3229,26232.486
3230,371.84418
3231,374.66385
3232,19374.95
3233,6998.3765
3234,19323.684
3235,6902.7173
3236,22807.072
3237,175.35806
3238,496.84308
3239,89932.43
3240,2550.7595
3241,7189.911
3242,7661.766
3243,25758.078
3244,14246.927
3245,7118.3975
3246,32187.105
3247,107681.484
3248,26303.549
3249,4468.451
3250,18883.422
3251,6416.4287
3252,8484.833
3253,10978.692
3254,46668.04
3255,35826.164
3256,24303.244
3257,383.055
3258,324.45685
3259,19389.766
3260,7073.213
3261,17976.264
3262,6680.3174
3263,30595.047
3264,232.56718
3265,523.3474
3266,102401.79
3267,2662.3555
3268,7737.785
3269,8543.63
3270,28685.01
3271,16123.2295
3272,7755.2485
3273,26513.639
3274,124285.32
3275,28986.357
3276,4836.178
3277,20707.127
3278,8376.028
3279,9744.879
3280,27719.559
3281,50640.477
3282,40441.402
3283,13359.497
3284,376.7439
3285,358.64856
3286,22621.873
3287,7505.462
3288,20076.168
3289,8033.9194
3290,21966.99
3291,156.27133
3292,563.7184
3293,142998.8
3294,4404.1504
3295,9085.396
3296,11407.378
3297,35481.41
3298,20768.426
3299,10188.028
3300,14671.979
3301,158674.22
3302,39922.652
3303,6464.942
3304,26081.047
3305,13459.269
3306,14860.478
3307,36085.156
3308,16188.005
3309,63461.777
3310,55555.1
3311,371.9915
3312,417.4675
3313,27626.275
3314,9145.1455
3315,28950.797
3316,9869.745
3317,18599.465
3318,130.06433
3319,553.021
3320,107260.48
3321,3651.452
3322,7786.357
3323,8773.988
3324,31510.11
3325,16902.889
3326,8367.206
3327,47531.28
3328,131639.73
3329,29452.879
3330,4842.607
3331,21091.355
3332,7952.714
3333,11131.384
3334,53264.324
3335,41648.23
3336,13856.441
3337,28781.035
3338,393.79315
3339,431.82916
3340,21886.195
3341,7632.9546
3342,21480.828
3343,8319.782
3344,41578.254
3345,245.49446
3346,468.95123
3347,93165.766
3348,4113.713
3349,6586.9644
3350,7342.0576
3351,27398.986
3352,15012.89
3353,8330.87
3354,27479.645
3355,114926.14
3356,26222.95
3357,4268.638
3358,18105.697
3359,7666.9087
3360,8988.5
3361,12102.858
3362,37794.3
3363,24780.012
3364,46347.844
3365,401.3161
3366,383.09436
3367,19354.18
3368,6509.964
3369,17978.28
3370,6951.1714
3371,29370.822
3372,261.1852
3373,473.00082
3374,99627.984
3375,2952.2878
3376,7415.891
3377,8571.774
3378,29016.879
3379,15644.796
3380,8148.9927
3381,29419.219
3382,120694.48
3383,29660.164
3384,4791.3057
3385,20091.26
3386,8245.017
3387,11377.254
3388,57659.652
3389,12914.15
3390,40062.54
3391,27447.078
3392,434.49567
3393,305.2749
3394,20622.604
3395,7398.2627
3396,21657.803
3397,7744.656
3398,30634.021
3399,315.13947
3400,471.0191
3401,100564.54
3402,2853.873
3403,7358.7554
3404,8368.018
3405,27911.947
3406,15532.158
3407,7647.062
3408,23357.502
3409,121078.34
3410,27150.453
3411,4466.097
3412,19788.684
3413,7680.6494
3414,9790.359
3415,11847.558
3416,47756.21
3417,38636.81
3418,27797.691
3419,415.02475
3420,398.32498
3421,19782.688
3422,6830.1123
3423,20735.498
3424,7067.682
3425,22523.375
3426,222.19887
3427,458.7667
3428,88496.1
3429,3207.5142
3430,7423.868
3431,6980.03
3432,28111.305
3433,15278.998
3434,7666.595
3435,31426.746
3436,112009.42
3437,25710.502
3438,4605.6978
3439,18902.068
3440,7939.1533
3441,9367.7295
3442,11862.746
3443,37354.465
3444,24865.018
3445,47956.016
3446,421.76575
3447,379.72504
3448,18826.145
3449,7121.0195
3450,19193.105
3451,5554.27
3452,29220.678
3453,161.49599
3454,478.838
3455,106660.47
3456,2652.978
3457,7927.956
3458,8869.901
3459,29657.025
3460,17437.057
3461,7890.941
3462,25582.977
3463,129447.54
3464,31204.125
3465,5070.199
3466,21859.473
3467,9771.753
3468,11580.604
3469,28615.725
3470,43645.6
3471,52538.52
3472,14128.583
3473,377.10388
3474,358.1905
3475,22458.434
3476,7645.551
3477,21173.154
3478,7734.401
3479,23465.812
3480,212.25262
3481,484.8753
3482,147083.52
3483,4521.9927
3484,9346.727
3485,11674.825
3486,34279.89
3487,21684.256
3488,10345.038
3489,13110.698
3490,159934.4
3491,42185.29
3492,6784.156
3493,26690.625
3494,14154.339
3495,15601.507
3496,17473.727
3497,37412.906
3498,56473.438
3499,65485.676
3500,441.06433
3501,397.29144
3502,28020.504
3503,8789.443
3504,27947.604
3505,10491.905
3506,18235.807
3507,175.14757
3508,484.1559
3509,115193.164
3510,4063.8188
3511,8100.0386
3512,9624.524
3513,32627.65
3514,18465.158
3515,8764.411
3516,48279.055
3517,137906.44
3518,32013.174
3519,5421.742
3520,22923.504
3521,8538.191
3522,11913.377
3523,29822.615
3524,57897.53
3525,14724.571
3526,45403.23
3527,374.48856
3528,494.9931
3529,23397.912
3530,7916.2476
3531,23038.377
3532,8908.109
3533,41147.79
3534,317.58826
3535,477.1112
3536,106448.41
3537,4131.39
3538,7599.2134
3539,8831.056
3540,30921.137
3541,16490.4
3542,8326.214
3543,27990.768
3544,129516.98
3545,30647.332
3546,4702.4624
3547,21504.504
3548,8021.733
3549,10695.579
3550,28303.334
3551,42817.094
3552,13462.242
