Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
57,5,0,0,0,4.4,69.09,-13,0
57,5,30,0,0,4.3,69.09,-13,0
57,6,0,0,0,4.3,68.46,-13,0
57,6,30,0,0,4.2,63.11,-12,0
57,7,0,14,0,4.2,67.7,-11,1.314029117
57,7,30,45,0,4.1,57.65,-9,4.223572194
57,8,0,94,27,4,64.5,-8,9.479468979
57,8,30,52,0,3.5,55.15,-7,4.880465051
57,9,0,50,0,3.1,57.89,-6,4.692703288
57,9,30,106,892,2.5,53.61,-5,50.49293249
57,10,0,114,924,2,59.39,-4,57.90668585
57,10,30,120,947,1.5,55.03,-3,64.00636265
57,11,0,268,37,1,55.64,-2,27.40418255
57,11,30,297,50,0.9,51.62,-2,31.06433022
57,12,0,294,42,0.8,54.75,-2,30.3135307
57,12,30,300,47,1,54.74,-1,31.06398884
57,13,0,299,53,1.3,56.58,-1,31.34553556
57,13,30,218,16,1.4,56.57,-1,21.49140013
57,14,0,259,47,1.6,57.23,-2,26.93493285
57,14,30,59,0,1.8,57.24,-2,5.537146475
57,15,0,191,31,2,61.09,-3,19.33330015
57,15,30,179,88,1.9,65.88,-3,20.27180987
57,16,0,137,74,1.9,69.54,-4,15.20402449
57,16,30,72,640,1.8,75.1,-5,21.3046388
57,17,0,55,76,1.8,71.09,-6,6.288222405
57,17,30,24,189,1.8,76.89,-7,3.191073302
57,18,0,0,0,1.9,75.15,-8,0
57,18,30,0,0,1.9,75.17,-8,0
57,19,0,0,0,1.9,72.74,-9,0
57,19,30,0,0,2,72.74,-9,0
57,20,0,0,0,2.1,76.38,-9,0
57,20,30,0,0,2.1,76.36,-9,0
57,21,0,0,0,2.1,74.24,-9,0
57,21,30,0,0,1.9,74.21,-9,0
57,22,0,0,0,1.7,78.44,-10,0
57,22,30,0,0,1.6,78.41,-10,0
57,23,0,0,0,1.6,80.59,-11,0
57,23,30,0,0,1.6,80.58,-11,0
58,0,0,0,0,1.6,77.83,-11,0
58,0,30,0,0,1.6,77.82,-11,0
58,1,0,0,0,1.7,76.35,-11,0
58,1,30,0,0,1.7,76.34,-11,0
58,2,0,0,0,1.8,75.01,-12,0
58,2,30,0,0,1.8,75.01,-12,0
58,3,0,0,0,1.8,79.24,-12,0
58,3,30,0,0,1.7,79.25,-12,0
58,4,0,0,0,1.7,77.46,-13,0
58,4,30,0,0,1.6,77.48,-13,0
58,5,0,0,0,1.6,82.43,-13,0
58,5,30,0,0,1.6,82.44,-13,0
58,6,0,0,0,1.6,81.41,-13,0
58,6,30,0,0,1.7,69.13,-12,0
58,7,0,26,308,1.9,69.19,-11,4.317524241
58,7,30,18,0,2,59,-9,1.689428878
58,8,0,67,707,2.3,70.83,-7,23.18220899
58,8,30,81,798,1.6,65.55,-6,33.13048521
58,9,0,99,838,1,68.31,-5,42.3277185
58,9,30,135,1,1,63.28,-4,12.67002041
58,10,0,159,6,1,63.4,-3,15.2038574
58,10,30,275,344,1.4,58.78,-2,45.14182126
58,11,0,275,420,1.9,62.28,-2,50.96051756
58,11,30,336,219,2.3,62.26,-2,45.14182126
58,12,0,319,355,2.7,63.85,-2,52.36826666
58,12,30,148,6,2.8,63.84,-2,14.26519092
58,13,0,261,505,2.9,64.52,-2,55.74686451
58,13,30,159,7,2.9,64.53,-2,15.3913902
58,14,0,151,864,2.9,69.23,-3,62.41089613
58,14,30,187,13,2.8,69.24,-3,18.30093947
58,15,0,67,0,2.7,73.35,-4,6.288084201
58,15,30,117,585,2.5,73.36,-4,33.59901707
58,16,0,142,162,2.4,77.06,-5,18.39519474
58,16,30,96,213,2.1,77.07,-5,13.89024909
58,17,0,52,253,1.8,76.95,-6,8.540719983
58,17,30,23,50,1.6,76.97,-6,2.44020571
58,18,0,0,0,1.5,77.58,-7,0
58,18,30,0,0,1.6,77.59,-7,0
58,19,0,0,0,1.7,76.1,-7,0
58,19,30,0,0,1.7,76.09,-7,0
58,20,0,0,0,1.7,77.04,-8,0
58,20,30,0,0,1.7,77.04,-7,0
58,21,0,0,0,1.7,79.86,-7,0
58,21,30,0,0,1.7,79.86,-7,0
58,22,0,0,0,1.8,80.59,-8,0
58,22,30,0,0,1.7,80.58,-8,0
58,23,0,0,0,1.6,87.07,-8,0
58,23,30,0,0,1.5,87.07,-8,0
59,0,0,0,0,1.4,87.32,-8,0
59,0,30,0,0,1.2,80.72,-8,0
59,1,0,0,0,1.2,81.39,-8,0
59,1,30,0,0,1.1,81.41,-8,0
59,2,0,0,0,1.1,80.98,-8,0
59,2,30,0,0,1.1,81,-8,0
59,3,0,0,0,1.1,86.26,-8,0
59,3,30,0,0,1.1,86.31,-8,0
59,4,0,0,0,1.2,84.06,-8,0
59,4,30,0,0,1.1,84.11,-8,0
59,5,0,0,0,1.1,81.7,-9,0
59,5,30,0,0,0.9,81.73,-9,0
59,6,0,0,0,0.7,87.1,-9,0
59,6,30,0,0,0.5,80.5,-8,0
59,7,0,3,0,0.4,79.64,-7,0.281565291
59,7,30,10,0,0.5,68.21,-5,0.938530344
59,8,0,26,0,0.6,73.91,-4,2.440152078
59,8,30,79,0,0.8,68.52,-3,7.414226758
59,9,0,128,0,1,70.71,-2,12.01279235
59,9,30,149,4,1,65.63,-1,14.17118524
59,10,0,228,34,1.1,65.72,0,23.18042574
59,10,30,219,18,1.1,61.06,0,21.58501183
59,11,0,265,32,1.2,64.01,0,26.84049297
59,11,30,273,30,1.3,59.51,0,27.59127599
59,12,0,326,71,1.5,59.2,1,35.09872045
59,12,30,278,30,1.8,59.2,1,28.06020699
59,13,0,246,21,2.2,60.6,1,24.40017999
59,13,30,190,10,2.4,60.61,0,18.48803187
59,14,0,237,27,2.7,66.12,0,23.83736089
59,14,30,205,21,2.7,66.13,0,20.36498942
59,15,0,199,36,2.8,71.46,0,20.27114154
59,15,30,179,67,2.7,71.47,0,19.42651064
59,16,0,119,10,2.6,76.67,-1,11.54341579
59,16,30,72,626,2.5,76.69,-2,21.39778638
59,17,0,59,89,2.4,77.67,-3,6.851120929
59,17,30,21,15,2.4,83.75,-3,2.064721376
59,18,0,0,0,2.5,84.79,-4,0
59,18,30,0,0,2.5,84.79,-4,0
59,19,0,0,0,2.5,82.57,-4,0
59,19,30,0,0,2.6,82.56,-4,0
59,20,0,0,0,2.7,81.33,-5,0
59,20,30,0,0,2.7,81.31,-5,0
59,21,0,0,0,2.7,81,-5,0
59,21,30,0,0,2.7,80.97,-5,0
59,22,0,0,0,2.8,86.78,-5,0
59,22,30,0,0,2.9,86.74,-5,0
59,23,0,0,0,3.1,87.19,-5,0
59,23,30,0,0,3.1,87.14,-5,0
60,0,0,0,0,3.2,88.06,-5,0
60,0,30,0,0,3.3,81.52,-5,0
60,1,0,0,0,3.4,82.26,-5,0
60,1,30,0,0,3.5,82.21,-4,0
60,2,0,0,0,3.6,85.64,-4,0
60,2,30,0,0,3.5,85.59,-4,0
60,3,0,0,0,3.5,86.98,-4,0
60,3,30,0,0,3.4,86.95,-4,0
60,4,0,0,0,3.3,88.66,-4,0
60,4,30,0,0,3.1,88.64,-4,0
60,5,0,0,0,3,90.44,-4,0
60,5,30,0,0,2.8,83.81,-4,0
60,6,0,0,0,2.6,85.82,-4,0
60,6,30,0,0,2.6,79.58,-2,0
60,7,0,24,396,2.7,83.98,-1,5.161689988
60,7,30,43,622,2.7,72.45,0,14.07718163
60,8,0,57,744,2.7,77.45,1,23.83709892
60,8,30,68,824,2.7,77.41,2,33.50295587
60,9,0,78,876,2.7,81.82,3,42.60553165
60,9,30,85,913,3,76.12,4,50.86331358
60,10,0,91,940,3.4,77.51,5,57.99480135
60,10,30,96,959,3.9,72.19,6,63.81234869
60,11,0,100,972,4.4,71.25,7,68.31599893
60,11,30,102,980,4.8,66.44,8,71.31811614
60,12,0,103,984,5.2,63.69,9,72.72491122
60,12,30,103,984,5.3,63.65,9,72.72491122
60,13,0,301,47,5.4,59.9,9,31.24825218
60,13,30,236,20,5,64.09,9,23.36581019
60,14,0,297,236,4.6,65.03,9,41.19514326
60,14,30,264,241,3.9,69.64,8,37.34817135
60,15,0,231,180,3.3,73.27,8,30.02868048
60,15,30,158,21,2.8,84.16,6,15.6715621
60,16,0,138,277,2.4,90.65,5,21.77151119
60,16,30,103,135,2.5,97.28,3,12.85673532
60,17,0,56,251,2.7,97.28,2,9.009198216
60,17,30,23,125,3.1,100,1,2.90925223
60,18,0,0,0,3.6,100,1,0
60,18,30,0,0,4.4,100,1,0
60,19,0,0,0,5.3,97.73,1,0
60,19,30,0,0,5.3,97.68,1,0
60,20,0,0,0,5.4,94.56,1,0
60,20,30,0,0,5,94.55,1,0
60,21,0,0,0,4.6,90.82,1,0
60,21,30,0,0,4.4,90.85,1,0
60,22,0,0,0,4.2,84.89,1,0
60,22,30,0,0,4,84.91,0,0
60,23,0,0,0,3.8,77.98,0,0
60,23,30,0,0,3.2,83.93,-1,0
61,0,0,0,0,2.7,75.85,-2,0
61,0,30,0,0,2.6,75.86,-2,0
61,1,0,0,0,2.5,73.74,-2,0
61,1,30,0,0,2.5,73.74,-2,0
61,2,0,0,0,2.5,75.14,-3,0
61,2,30,0,0,2.4,75.15,-3,0
61,3,0,0,0,2.4,71.25,-4,0
61,3,30,0,0,2.4,71.26,-4,0
61,4,0,0,0,2.5,74.28,-4,0
61,4,30,0,0,2.4,74.3,-4,0
61,5,0,0,0,2.4,72.91,-4,0
61,5,30,0,0,2.3,72.94,-4,0
61,6,0,0,0,2.2,73.73,-4,0
61,6,30,0,0,1.9,68.39,-3,0
61,7,0,15,0,1.7,68.13,-2,1.407749104
61,7,30,41,0,2.5,63.27,-1,3.847805264
61,8,0,19,0,3.3,67.76,-1,1.783129269
61,8,30,37,0,3.4,67.77,-1,3.472409628
61,9,0,60,0,3.5,67.77,-1,5.630934533
61,9,30,66,0,3.3,62.92,-1,6.194027986
61,10,0,106,0,3.1,61.4,-1,9.947984341
61,10,30,83,0,2.6,61.38,0,7.789373833
61,11,0,182,10,2.2,60.62,0,17.73724885
61,11,30,119,1,1.8,56.3,0,11.2617453
61,12,0,134,4,1.4,57.4,0,12.85715922
61,12,30,103,0,1.2,53.35,0,9.666331383
61,13,0,151,6,1.2,54.61,1,14.640108
61,13,30,89,0,1.2,54.59,1,8.352369305
61,14,0,94,0,1.2,54.92,1,8.821603536
61,14,30,190,13,1,54.92,0,18.58187975
61,15,0,108,0,0.9,59.05,0,10.13557077
61,15,30,146,9,0.7,59.06,0,14.07718163
61,16,0,119,7,0.5,62.94,0,11.44944106
61,16,30,32,0,0.6,67.81,-1,3.003165084
61,17,0,61,170,0.8,72.21,-2,8.352644682
61,17,30,24,72,0.8,77.9,-3,2.721678177
61,18,0,0,0,0.9,79.65,-4,0
61,18,30,0,0,0.7,79.67,-4,0
61,19,0,0,0,0.5,80.7,-5,0
61,19,30,0,0,0.4,80.71,-5,0
61,20,0,0,0,0.4,78.46,-5,0
61,20,30,0,0,0.7,78.48,-5,0
61,21,0,0,0,1,82.32,-6,0
61,21,30,0,0,1.4,82.35,-6,0
61,22,0,0,0,1.9,84.54,-7,0
61,22,30,0,0,2.3,84.57,-7,0
61,23,0,0,0,2.7,79.87,-8,0
61,23,30,0,0,2.9,79.9,-8,0
62,0,0,0,0,3.2,80.63,-8,0
62,0,30,0,0,3.3,80.66,-8,0
62,1,0,0,0,3.4,75.13,-9,0
62,1,30,0,0,3.3,75.15,-9,0
62,2,0,0,0,3.2,75.9,-9,0
62,2,30,0,0,2.9,75.91,-9,0
62,3,0,0,0,2.7,71.01,-10,0
62,3,30,0,0,2.5,71.03,-10,0
62,4,0,0,0,2.3,71.58,-10,0
62,4,30,0,0,2.1,71.6,-10,0
62,5,0,0,0,2,72.77,-11,0
62,5,30,0,0,1.8,72.8,-11,0
62,6,0,0,0,1.7,69.27,-12,0
62,6,30,0,0,1.4,63.93,-11,0
62,7,0,6,0,1.1,64.9,-10,0.563149148
62,7,30,16,0,1,59.93,-9,1.501714558
62,8,0,45,0,1,57.23,-8,4.223525783
62,8,30,83,0,1.2,52.91,-7,7.789973061
62,9,0,109,0,1.4,50.13,-7,10.23020559
62,9,30,164,8,1.8,46.4,-6,15.76748305
62,10,0,242,40,2.3,48.6,-5,24.87105411
62,10,30,145,4,2.8,45.01,-4,13.89009644
62,11,0,322,93,3.3,46.94,-4,35.94531715
62,11,30,299,41,3.6,46.94,-4,30.78345698
62,12,0,316,50,3.9,47.88,-4,32.94205305
62,12,30,172,9,4,44.37,-4,16.70565653
62,13,0,346,132,4.1,44.6,-4,40.82562131
62,13,30,254,506,3.9,44.6,-4,54.71571775
62,14,0,278,362,3.7,47.38,-4,46.8321495
62,14,30,259,342,3.5,47.39,-4,42.42110536
62,15,0,114,0,3.3,45.97,-5,10.69924592
62,15,30,129,0,3.1,45.98,-5,12.10704143
62,16,0,82,0,3,48.37,-5,7.695948819
62,16,30,43,0,2.8,52.28,-6,4.035724827
62,17,0,63,72,2.7,50.87,-7,7.039132284
62,17,30,26,376,2.5,55.06,-8,4.974374811
62,18,0,0,0,2.4,57.97,-9,0
62,18,30,0,0,2.5,58,-9,0
62,19,0,0,0,2.6,59.49,-10,0
62,19,30,0,0,2.5,59.51,-10,0
62,20,0,0,0,2.5,61.62,-11,0
62,20,30,0,0,2.4,61.63,-11,0
62,21,0,0,0,2.4,63.7,-12,0
62,21,30,0,0,2.5,63.7,-12,0
62,22,0,0,0,2.8,60.15,-13,0
62,22,30,0,0,3,60.14,-13,0
62,23,0,0,0,3.3,61.58,-13,0
62,23,30,0,0,3.3,61.57,-13,0
63,0,0,0,0,3.4,60.64,-13,0
63,0,30,0,0,3.3,55.85,-13,0
63,1,0,0,0,3.3,57.13,-13,0
63,1,30,0,0,3.3,57.13,-12,0
63,2,0,0,0,3.3,59.75,-12,0
63,2,30,0,0,3.2,55.08,-12,0
63,3,0,0,0,3.1,58.16,-12,0
63,3,30,0,0,3,58.17,-11,0
63,4,0,0,0,3,61.1,-11,0
63,4,30,0,0,3.1,56.37,-11,0
63,5,0,0,0,3.2,58.62,-11,0
63,5,30,0,0,3.3,58.63,-10,0
63,6,0,0,0,3.5,61.46,-10,0
63,6,30,0,0,4,52.42,-8,0
63,7,0,33,380,4.6,52.56,-6,6.382076471
63,7,30,20,0,4.9,45.07,-4,1.87704006
63,8,0,63,0,5.2,46.8,-3,5.912611212
63,8,30,157,91,5.2,40.34,-1,17.9251416
63,9,0,141,541,5.2,42.92,0,35.84988921
63,9,30,126,704,4.7,39.9,1,45.89110776
63,10,0,277,108,4.3,44.28,2,31.8137312
63,10,30,255,31,4.1,44.28,2,25.71375324
63,11,0,301,385,4,44.33,3,52.17769956
63,11,30,291,446,4.1,44.33,3,56.02533567
63,12,0,359,140,4.2,43.51,4,42.88659466
63,12,30,360,187,4.3,43.51,4,46.07728223
63,13,0,363,166,4.4,45.24,4,44.66962595
63,13,30,255,505,4.3,48.6,3,55.08688784
63,14,0,256,438,4.3,50.66,3,49.36235606
63,14,30,262,375,4,54.47,2,44.57676201
63,15,0,138,803,3.7,58.63,2,50.95827741
63,15,30,125,753,3,58.65,1,42.23108076
63,16,0,150,86,2.3,63.11,1,16.8924323
63,16,30,86,603,1.8,67.89,0,22.99272999
63,17,0,55,335,1.4,66.54,-1,10.6049267
63,17,30,29,134,1.4,71.66,-1,3.660107446
63,18,0,0,0,1.5,70.41,-2,0
63,18,30,0,0,1.9,70.41,-2,0
63,19,0,0,0,2.3,71.88,-3,0
63,19,30,0,0,2.5,71.88,-3,0
63,20,0,0,0,2.7,68.79,-3,0
63,20,30,0,0,2.8,68.79,-3,0
63,21,0,0,0,2.9,66.55,-4,0
63,21,30,0,0,2.9,66.55,-4,0
63,22,0,0,0,2.9,69.45,-4,0
63,22,30,0,0,2.9,69.45,-4,0
63,23,0,0,0,2.9,68.1,-4,0
63,23,30,0,0,2.9,68.1,-4,0
64,0,0,0,0,2.9,67.59,-4,0
64,0,30,0,0,3,67.59,-4,0
64,1,0,0,0,3.1,67.35,-4,0
64,1,30,0,0,3.1,67.33,-4,0
64,2,0,0,0,3.2,67.03,-4,0
64,2,30,0,0,3.2,67.02,-4,0
64,3,0,0,0,3.3,66.68,-4,0
64,3,30,0,0,3.2,66.69,-4,0
64,4,0,0,0,3.2,66.49,-4,0
64,4,30,0,0,3.1,66.5,-4,0
64,5,0,0,0,3.1,66.08,-4,0
64,5,30,0,0,3.1,66.09,-4,0
64,6,0,0,0,3.2,66.31,-4,0
64,6,30,0,0,3.6,57.02,-2,0
64,7,0,34,385,4.1,57.82,-1,6.66327253
64,7,30,54,603,3.9,49.91,0,16.04798705
64,8,0,68,741,3.7,51.55,1,26.27711692
64,8,30,81,822,3.2,47.96,2,36.22448449
64,9,0,89,884,2.8,45.91,4,45.70190722
64,9,30,97,923,2.4,42.77,5,54.1472498
64,10,0,102,955,2,40.58,6,61.56014815
64,10,30,107,974,1.9,37.84,6,67.56601626
64,11,0,112,986,1.8,36.48,7,72.16346591
64,11,30,114,994,1.9,36.47,7,75.16636696
64,12,0,113,1002,2.1,35.45,8,76.66697485
64,12,30,113,1001,2.2,35.44,8,76.4792956
64,13,0,110,997,2.3,36.79,9,74.69552172
64,13,30,107,988,2.3,36.79,9,71.3173323
64,14,0,102,974,2.4,38.14,9,66.34388675
64,14,30,97,953,2.3,40.85,8,60.05736096
64,15,0,90,925,2.3,43.94,8,52.55019084
64,15,30,82,885,1.7,50.5,6,43.91791057
64,16,0,71,831,1.2,67.55,5,34.44027847
64,16,30,60,748,1.1,77.91,3,24.49348846
64,17,0,45,621,1.1,69.08,1,14.4524143
64,17,30,26,387,0.9,69.1,0,5.25548114
64,18,0,0,0,0.8,65.97,0,0
64,18,30,0,0,0.7,65.98,0,0
64,19,0,0,0,0.6,69.59,0,0
64,19,30,0,0,0.7,69.6,0,0
64,20,0,0,0,0.8,68.45,-1,0
64,20,30,0,0,1,68.45,-1,0
64,21,0,0,0,1.3,71.54,-1,0
64,21,30,0,0,1.5,71.54,-1,0
64,22,0,0,0,1.7,73.44,-2,0
64,22,30,0,0,1.7,73.44,-2,0
64,23,0,0,0,1.8,68.93,-2,0
64,23,30,0,0,1.8,68.93,-2,0
65,0,0,0,0,1.8,65.57,-3,0
65,0,30,0,0,1.6,65.57,-2,0
65,1,0,0,0,1.5,64.39,-2,0
65,1,30,0,0,1.4,59.75,-1,0
65,2,0,0,0,1.4,58.33,-1,0
65,2,30,0,0,1.2,54.16,0,0
65,3,0,0,0,1.2,53.21,0,0
65,3,30,0,0,1.1,49.44,0,0
65,4,0,0,0,1,48.79,0,0
65,4,30,0,0,1,48.79,0,0
65,5,0,0,0,1,48.77,0,0
65,5,30,0,0,1.1,48.76,0,0
65,6,0,0,0,1.2,51.29,0,0
65,6,30,0,0,1.2,47.68,0,0
65,7,0,30,490,1.4,61.79,1,7.50774769
65,7,30,47,687,2,57.48,3,17.17359536
65,8,0,60,797,2.7,46.78,5,27.3082317
65,8,30,70,869,3.3,43.59,6,37.34899232
65,9,0,80,914,4,42.32,7,46.63880696
65,9,30,88,949,4.4,39.47,7,54.99062551
65,10,0,95,970,4.8,37.8,8,62.21567237
65,10,30,100,988,5,37.79,9,68.22065866
65,11,0,106,996,5.2,36.49,10,72.72411191
65,11,30,108,1003,5.3,36.47,10,75.72691395
65,12,0,112,1002,5.4,35.21,10,77.04063984
65,12,30,112,1001,5.3,35.19,10,76.85296471
65,13,0,111,993,5.2,36.15,11,74.97538937
65,13,30,108,983,4.9,36.13,11,71.50343767
65,14,0,100,976,4.6,37.27,11,66.71777452
65,14,30,95,955,4,37.25,11,60.43072685
65,15,0,89,925,3.5,39.73,11,52.82996773
65,15,30,81,886,2.4,45.5,9,44.1979783
65,16,0,72,830,1.3,60.29,8,34.81450143
65,16,30,60,749,1.2,69.28,6,24.77420596
65,17,0,46,619,1.1,67.36,4,14.73346906
65,17,30,27,390,1.2,72.37,2,5.53690307
65,18,0,0,0,1.4,69.49,1,0
65,18,30,0,0,1.4,74.75,0,0
65,19,0,0,0,1.5,77.38,0,0
65,19,30,0,0,1.5,77.39,0,0
65,20,0,0,0,1.6,79.99,-1,0
65,20,30,0,0,1.6,79.99,-1,0
65,21,0,0,0,1.7,81.69,-2,0
65,21,30,0,0,1.8,81.68,-2,0
65,22,0,0,0,1.9,76.98,-2,0
65,22,30,0,0,1.9,76.97,-2,0
65,23,0,0,0,1.9,72.48,-2,0
65,23,30,0,0,1.9,72.47,-2,0
66,0,0,0,0,1.9,69.41,-2,0
66,0,30,0,0,1.8,69.4,-2,0
66,1,0,0,0,1.8,68.23,-2,0
66,1,30,0,0,1.8,68.22,-2,0
66,2,0,0,0,1.8,68.24,-2,0
66,2,30,0,0,1.7,68.24,-2,0
66,3,0,0,0,1.7,68.96,-2,0
66,3,30,0,0,1.6,68.97,-2,0
66,4,0,0,0,1.6,70.54,-2,0
66,4,30,0,0,1.5,65.48,-1,0
66,5,0,0,0,1.5,66.84,-1,0
66,5,30,0,0,1.4,62.09,-1,0
66,6,0,0,0,1.4,64.38,-1,0
66,6,30,0,0,1.6,59.84,0,0
66,7,0,41,124,1.9,63.05,1,5.067729691
66,7,30,73,251,2,63.07,1,11.73085577
66,8,0,81,684,2.1,60.97,2,26.55836557
66,8,30,96,767,1.9,60.97,3,36.50562073
66,9,0,108,825,1.8,61.69,4,45.79575098
66,9,30,118,866,1.7,57.45,5,54.1472498
66,10,0,124,898,1.6,55.34,6,61.46630646
66,10,30,130,919,1.5,51.59,6,67.37833288
66,11,0,125,950,1.5,48.72,7,72.06962525
66,11,30,128,959,1.6,48.69,7,75.0725263
66,12,0,166,818,1.8,45.69,8,70.28588025
66,12,30,154,845,1.9,45.66,8,70.84891801
66,13,0,147,847,2.1,45.62,9,69.2528832
66,13,30,198,700,2.2,45.6,9,62.59034295
66,14,0,190,670,2.4,45.32,9,57.42922022
66,14,30,172,646,2.4,45.31,9,51.23587294
66,15,0,143,648,2.5,45.13,9,44.76100987
66,15,30,133,567,2.3,48.33,8,36.22209583
66,16,0,114,510,2.2,52.11,8,28.05804832
66,16,30,79,501,1.8,59.89,6,20.36364657
66,17,0,58,345,1.5,69.72,4,11.44893774
66,17,30,31,174,1.6,74.92,3,4.316860035
66,18,0,0,0,1.7,71.72,2,0
66,18,30,0,0,1.7,71.74,1,0
66,19,0,0,0,1.8,68.79,1,0
66,19,30,0,0,1.9,68.79,0,0
66,20,0,0,0,2,71.56,0,0
66,20,30,0,0,2.1,71.55,0,0
66,21,0,0,0,2.3,73.76,0,0
66,21,30,0,0,2.4,73.75,0,0
66,22,0,0,0,2.6,76.13,-1,0
66,22,30,0,0,2.7,76.11,-1,0
66,23,0,0,0,2.8,74.07,-1,0
66,23,30,0,0,2.9,74.05,-1,0
67,0,0,0,0,3,77.83,-2,0
67,0,30,0,0,3,77.81,-2,0
67,1,0,0,0,3,76.68,-2,0
67,1,30,0,0,2.9,76.65,-2,0
67,2,0,0,0,2.8,75.8,-2,0
67,2,30,0,0,2.6,75.78,-2,0
67,3,0,0,0,2.5,74.07,-2,0
67,3,30,0,0,2.4,74.06,-2,0
67,4,0,0,0,2.3,71.8,-3,0
67,4,30,0,0,2.2,71.8,-3,0
67,5,0,0,0,2.1,74.96,-3,0
67,5,30,0,0,2,69.53,-2,0
67,6,0,0,0,2,70.04,-2,0
67,6,30,0,0,2.5,60.37,0,0
67,7,0,34,475,3,55.55,1,8.164675613
67,7,30,52,668,2.5,51.69,3,18.01819841
67,8,0,66,783,2,47.26,5,28.34050163
67,8,30,78,856,2.2,44.05,6,38.3812509
67,9,0,87,906,2.4,39.09,7,47.85873552
67,9,30,95,942,2.4,39.09,8,56.3037759
67,10,0,102,966,2.4,36.67,9,63.62256749
67,10,30,107,984,2.4,36.66,9,69.62823758
67,11,0,106,1004,2.5,34.19,10,74.22551293
67,11,30,109,1010,2.5,34.18,10,77.1344774
67,12,0,110,1013,2.6,32.01,10,78.54204086
67,12,30,110,1011,2.6,32,10,78.26052817
67,13,0,108,1005,2.7,32.16,11,76.38293735
67,13,30,106,996,2.7,32.16,11,72.91098566
67,14,0,100,984,2.8,32.41,11,67.93764944
67,14,30,95,964,2.7,34.67,10,61.55744182
67,15,0,88,938,2.7,35.17,10,54.05043672
67,15,30,80,900,2.4,37.66,9,45.32404145
67,16,0,70,848,2.1,42.25,9,35.84634334
67,16,30,59,770,1.6,48.51,7,25.80618092
67,17,0,45,648,1.1,61.54,5,15.57789162
67,17,30,27,437,1.1,66.08,3,6.193755703
67,18,0,0,0,1.2,59.98,2,0
67,18,30,0,0,1.1,64.48,1,0
67,19,0,0,0,1,62.26,1,0
67,19,30,0,0,1,62.27,0,0
67,20,0,0,0,1,65.37,0,0
67,20,30,0,0,1.1,65.38,0,0
67,21,0,0,0,1.2,69.14,0,0
67,21,30,0,0,1.2,69.14,0,0
67,22,0,0,0,1.4,73.01,-1,0
67,22,30,0,0,1.4,73,-1,0
67,23,0,0,0,1.5,76.12,-2,0
67,23,30,0,0,1.6,76.11,-2,0
68,0,0,0,0,1.7,72.53,-2,0
68,0,30,0,0,1.8,72.52,-2,0
68,1,0,0,0,1.9,68.78,-3,0
68,1,30,0,0,2,68.76,-2,0
68,2,0,0,0,2.2,66.1,-2,0
68,2,30,0,0,2.3,66.1,-2,0
68,3,0,0,0,2.5,64.15,-2,0
68,3,30,0,0,2.6,64.16,-2,0
68,4,0,0,0,2.7,63.33,-2,0
68,4,30,0,0,2.7,63.35,-2,0
68,5,0,0,0,2.7,63.48,-2,0
68,5,30,0,0,2.6,58.93,-1,0
68,6,0,0,0,2.6,60.55,-1,0
68,6,30,10,152,2.9,52.27,0,1.220022408
68,7,0,34,512,3.3,50.37,2,8.821506587
68,7,30,51,694,3.4,43.7,4,18.67490665
68,8,0,63,800,3.5,39.27,7,28.90292263
68,8,30,74,869,3.7,36.65,8,38.943445
68,9,0,83,915,3.9,34.31,9,48.23303789
68,9,30,91,950,3.8,34.31,9,56.67851146
68,10,0,97,973,3.7,33.65,10,63.99721848
68,10,30,102,991,3.5,33.65,10,70.00282256
68,11,0,107,1001,3.4,32.99,11,74.50620671
68,11,30,109,1009,3.2,32.99,11,77.50897574
68,12,0,110,1013,3.1,31.8,12,78.91565634
68,12,30,109,1012,2.9,31.8,12,78.72798534
68,13,0,108,1008,2.8,32.19,12,76.85127532
68,13,30,105,999,2.7,32.19,12,73.47319728
68,14,0,99,989,2.6,32.2,12,68.49991573
68,14,30,94,969,2.4,32.2,11,62.21362096
68,15,0,87,943,2.3,32.02,11,54.61286184
68,15,30,80,906,1.9,34.25,10,45.88656867
68,16,0,71,854,1.5,40.81,10,36.40897474
68,16,30,60,778,1.1,46.81,8,26.27509542
68,17,0,46,656,0.8,51.44,7,16.0467525
68,17,30,28,445,0.8,55.18,6,6.568918248
68,18,0,0,0,0.8,49.78,5,0
68,18,30,0,0,0.9,53.46,3,0
68,19,0,0,0,1,56.28,2,0
68,19,30,0,0,1.1,60.51,1,0
68,20,0,0,0,1.3,60.11,1,0
68,20,30,0,0,1.4,64.66,0,0
68,21,0,0,0,1.5,67.89,0,0
68,21,30,0,0,1.6,67.88,0,0
68,22,0,0,0,1.7,71.44,-1,0
68,22,30,0,0,1.8,71.43,-1,0
68,23,0,0,0,1.9,69.59,-1,0
68,23,30,0,0,2,69.58,-1,0
69,0,0,0,0,2.1,67.16,-2,0
69,0,30,0,0,2.2,67.16,-2,0
69,1,0,0,0,2.3,64.31,-2,0
69,1,30,0,0,2.3,64.3,-2,0
69,2,0,0,0,2.4,65.73,-2,0
69,2,30,0,0,2.5,65.74,-2,0
69,3,0,0,0,2.6,62.56,-2,0
69,3,30,0,0,2.7,58.06,-2,0
69,4,0,0,0,2.8,55.72,-2,0
69,4,30,0,0,2.8,55.72,-2,0
